address|clean_address|lat|lng|loc_type|num_results
Stan Ray Pl, Gordon ACT|Stan Ray Street, Gordon ACT 2906, Australia|-35.467273|149.083443|GEOMETRIC_CENTER|1
Stan Ray St, Gordon ACT|Stan Ray Street, Gordon ACT 2906, Australia|-35.467273|149.083443|GEOMETRIC_CENTER|1
Stanbury Cl, Holt ACT|Stanbury Close, Holt ACT 2615, Australia|-35.224883|149.026806|GEOMETRIC_CENTER|1
Standbridge Pl, Spence ACT|Standbridge Place, Spence ACT 2615, Australia|-35.200359|149.063306|GEOMETRIC_CENTER|1
Stanfield Cl, Kambah ACT|Stanfield Close, Kambah ACT 2902, Australia|-35.386467|149.051219|GEOMETRIC_CENTER|1
Stang Pl, Macgregor ACT|Stang Place, Macgregor ACT 2615, Australia|-35.205356|149.005110|GEOMETRIC_CENTER|1
Stanley St, Hackett ACT|Stanley Street, Hackett ACT 2602, Australia|-35.249424|149.161472|GEOMETRIC_CENTER|1
Stanner Cct, Bonner ACT|Stanner Circuit, Bonner ACT 2914, Australia|-35.161925|149.133655|GEOMETRIC_CENTER|1
Stantke Pl, Gowrie ACT|Stantke Place, Gowrie ACT 2904, Australia|-35.417660|149.110030|GEOMETRIC_CENTER|1
Stapley Ct, Belconnen ACT|Stapley Court, Belconnen ACT 2617, Australia|-35.245531|149.068555|GEOMETRIC_CENTER|1
Stapylton St, Holder ACT|Stapylton Street, Weston Creek ACT 2611, Australia|-35.338920|149.045941|GEOMETRIC_CENTER|1
Star Cl, Amaroo ACT|Star Close, Amaroo ACT 2914, Australia|-35.167455|149.126812|GEOMETRIC_CENTER|1
Starcevich Cres, Jacka ACT|Starcevich Crescent, Jacka ACT 2914, Australia|-35.159413|149.127367|GEOMETRIC_CENTER|1
Starke St, Higgins ACT|Starke Street, Higgins ACT 2615, Australia|-35.228293|149.019303|GEOMETRIC_CENTER|1
Starke St, Holt ACT|Starke Street, Holt ACT 2615, Australia|-35.227966|149.024373|GEOMETRIC_CENTER|1
Starling Pl, Evatt ACT|Starling Place, Evatt ACT 2617, Australia|-35.212023|149.080012|GEOMETRIC_CENTER|1
Starritt Pl, Macarthur ACT|Starritt Place, Macarthur ACT 2904, Australia|-35.405893|149.133162|GEOMETRIC_CENTER|1
State Cir, Barton ACT|State Circle, Barton ACT 2600, Australia|-35.308534|149.129668|GEOMETRIC_CENTER|1
State Cir, Capital Hill ACT|State Circle, Capital Hill ACT 2600, Australia|-35.310608|149.120304|GEOMETRIC_CENTER|1
State Cir, Deakin ACT|State Circle, Deakin ACT 2600, Australia|-35.310524|149.120062|GEOMETRIC_CENTER|1
State Cir, Forrest ACT|State Circle, Forrest ACT, Australia|-35.311915|149.127060|GEOMETRIC_CENTER|1
State Cir, Parkes ACT|State Circle, Parkes ACT 2600, Australia|-35.304660|149.127507|GEOMETRIC_CENTER|1
State Cir, Yarralumla ACT|State Circle, Yarralumla ACT 2600, Australia|-35.305619|149.120221|GEOMETRIC_CENTER|1
Statton St, Gowrie ACT|Statton Street, Gowrie ACT 2904, Australia|-35.408403|149.104121|GEOMETRIC_CENTER|1
Staughton Pl, Wanniassa ACT|Staughton Place, Wanniassa ACT 2903, Australia|-35.405784|149.083195|GEOMETRIC_CENTER|1
Staunton Pl, Googong ACT|Staunton Place, Googong NSW 2620, Australia|-35.448945|149.200221|GEOMETRIC_CENTER|1
Staunton Pl, Gordon ACT|Staunton Place, Gordon ACT 2906, Australia|-35.462007|149.077510|GEOMETRIC_CENTER|1
Staverton Pl, Lyons ACT|Staverton Place, Lyons ACT 2606, Australia|-35.342754|149.081732|GEOMETRIC_CENTER|1
Stawell St, Turner ACT|Stawell Street, Turner ACT 2612, Australia|-35.266447|149.121850|GEOMETRIC_CENTER|1
Stead Pl, Banks ACT|Stead Place, Banks ACT 2906, Australia|-35.472692|149.099932|GEOMETRIC_CENTER|1
Stedman Pl, Nicholls ACT|Stedman Place, Nicholls ACT 2913, Australia|-35.186593|149.093255|GEOMETRIC_CENTER|1
Steel Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Steele St, Hackett ACT|Steele Street, Hackett ACT 2602, Australia|-35.250275|149.158723|GEOMETRIC_CENTER|1
Steep St, Harrison ACT|Steep Street, Harrison ACT 2914, Australia|-35.204898|149.163255|GEOMETRIC_CENTER|1
Steffanoni Cct, Monash ACT|Steffanoni Circuit, Monash ACT 2904, Australia|-35.414861|149.083288|GEOMETRIC_CENTER|1
Stein Pl, Monash ACT|Stein Place, Monash ACT 2904, Australia|-35.418849|149.101727|GEOMETRIC_CENTER|1
Steinfeld Ct, Wanniassa ACT|Steinfeld Court, Wanniassa ACT 2903, Australia|-35.401893|149.083260|GEOMETRIC_CENTER|1
Steinwedel St, Farrer ACT|Steinwedel Street, Farrer ACT 2607, Australia|-35.380458|149.104926|GEOMETRIC_CENTER|1
Stella Hume St, Bonython ACT|Stella Hume Street, Bonython ACT 2905, Australia|-35.428311|149.071077|GEOMETRIC_CENTER|1
Stella Pl, Jerrabomberra ACT|Stella Place, Jerrabomberra NSW 2619, Australia|-35.380113|149.199019|GEOMETRIC_CENTER|1
Stenhouse Cl, Evatt ACT|Stenhouse Close, Evatt ACT 2617, Australia|-35.211100|149.066419|GEOMETRIC_CENTER|1
Stephen St, Ainslie ACT|Stephen Street, Ainslie ACT 2602, Australia|-35.258070|149.143906|GEOMETRIC_CENTER|1
Stephens Pl, Garran ACT|Stephens Place, Garran ACT 2605, Australia|-35.341427|149.106618|GEOMETRIC_CENTER|1
Stephens Rd, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Sternberg Cres, Fadden ACT|Sternberg Crescent, Fadden ACT 2904, Australia|-35.403154|149.107031|GEOMETRIC_CENTER|1
Sternberg Cres, Gowrie ACT|Sternberg Crescent, Gowrie ACT 2904, Australia|-35.404214|149.108248|GEOMETRIC_CENTER|1
Sternberg Cres, Wanniassa ACT|Sternberg Crescent, Wanniassa ACT 2903, Australia|-35.401160|149.094403|GEOMETRIC_CENTER|1
Sterry Pl, Wanniassa ACT|Sterry Place, Wanniassa ACT 2903, Australia|-35.393772|149.101889|GEOMETRIC_CENTER|1
Steve Irwin Ave, Wright ACT|Steve Irwin Avenue, Wright ACT 2611, Australia|-35.325115|149.036298|GEOMETRIC_CENTER|1
Stevenson St, Torrens ACT|Stevenson Street, Torrens ACT 2607, Australia|-35.374632|149.090228|GEOMETRIC_CENTER|1
Stewart Cres, Melba ACT|Stewart Crescent, Melba ACT 2615, Australia|-35.210426|149.053155|GEOMETRIC_CENTER|1
Sticht Pl, Florey ACT|Sticht Place, Florey ACT 2615, Australia|-35.222840|149.048369|GEOMETRIC_CENTER|1
Stieglitz Cct, Kambah ACT|Stieglitz Circuit, Kambah ACT 2902, Australia|-35.400965|149.063948|GEOMETRIC_CENTER|1
Stillwell Pl, Mawson ACT|Stillwell Place, Mawson ACT 2607, Australia|-35.361409|149.103517|GEOMETRIC_CENTER|1
Stirling Ave, Watson ACT|Stirling Avenue, Watson ACT 2602, Australia|-35.231136|149.152798|GEOMETRIC_CENTER|1
Stivens Lane, Franklin ACT|Stivens Lane, Franklin ACT 2913, Australia|-35.202478|149.133806|GEOMETRIC_CENTER|1
Stobie Pl, Monash ACT|Stobie Place, Monash ACT 2904, Australia|-35.409831|149.089708|GEOMETRIC_CENTER|1
Stockdale St, Dickson ACT|Stockdale Street, Dickson ACT 2602, Australia|-35.256576|149.137169|GEOMETRIC_CENTER|1
Stockdill Dr, Belconnen ACT|Stockdill Drive, North West Rural Canberra ACT, Australia|-35.241492|148.989662|GEOMETRIC_CENTER|1
Stockdill Dr, Coree ACT|Stockdill Drive, North West Rural Canberra ACT, Australia|-35.241492|148.989662|GEOMETRIC_CENTER|1
Stockdill Dr, Holt ACT|Stockdill Drive, Holt ACT 2615, Australia|-35.229859|149.005460|GEOMETRIC_CENTER|1
Stokes St, Griffith ACT|Stokes Street, Griffith ACT 2603, Australia|-35.322491|149.128869|GEOMETRIC_CENTER|1
Stone Pl, Garran ACT|Stone Place, Garran ACT 2605, Australia|-35.340880|149.103513|GEOMETRIC_CENTER|1
Stonehaven Cct, Dodsworth ACT|None|0.000000|0.000000|ERROR|0
Stonehaven Cres, Deakin ACT|Stonehaven Crescent, Deakin ACT 2600, Australia|-35.317885|149.108659|GEOMETRIC_CENTER|1
Stonehaven Cres, Red Hill ACT|Stonehaven Crescent, Red Hill ACT 2603, Australia|-35.319903|149.114984|GEOMETRIC_CENTER|1
Stonehouse St, Franklin ACT|Stonehouse Street, Franklin ACT 2913, Australia|-35.200114|149.143501|GEOMETRIC_CENTER|1
Stonor Pl, Latham ACT|Stonor Place, Latham ACT 2615, Australia|-35.208784|149.027792|GEOMETRIC_CENTER|1
Stopford Cres, Fadden ACT|Fadden ACT 2904, Australia|-35.405189|149.117963|APPROXIMATE|1
Stops Pl, Chifley ACT|Stops Place, Chifley ACT 2606, Australia|-35.359110|149.072597|GEOMETRIC_CENTER|1
Storey St, Curtin ACT|Storey Street, Curtin ACT 2605, Australia|-35.321909|149.077509|GEOMETRIC_CENTER|1
Storkey Pl, Gowrie ACT|Storkey Place, Gowrie ACT 2904, Australia|-35.418681|149.103578|GEOMETRIC_CENTER|1
Stornaway Rd, Queanbeyan ACT|Stornaway Road, Queanbeyan NSW 2620, Australia|-35.351603|149.226329|GEOMETRIC_CENTER|1
Story Pl, Isaacs ACT|Story Place, Isaacs ACT 2607, Australia|-35.357812|149.111159|GEOMETRIC_CENTER|1
Stott St, Hackett ACT|Stott Street, Hackett ACT 2602, Australia|-35.250566|149.156533|GEOMETRIC_CENTER|1
Stout Pl, Oxley ACT|Oxley ACT 2903, Australia|-35.404197|149.078009|APPROXIMATE|1
Stow Pl, Watson ACT|Stow Place, Watson ACT 2602, Australia|-35.238598|149.150893|GEOMETRIC_CENTER|1
Stowport Ave, Crace ACT|Stowport Avenue, Crace ACT 2911, Australia|-35.202491|149.104674|GEOMETRIC_CENTER|1
Strachan Pl, Wanniassa ACT|Strachan Place, Wanniassa ACT 2903, Australia|-35.389843|149.091806|GEOMETRIC_CENTER|1
Stradbroke St, Deakin ACT|Stradbroke Street, Deakin ACT 2600, Australia|-35.317485|149.105510|GEOMETRIC_CENTER|1
Strahan Row, Yarralumla ACT|Strahan Row, Yarralumla ACT 2600, Australia|-35.308161|149.102474|GEOMETRIC_CENTER|1
Stralia Pl, Melba ACT|Stralia Place, Melba ACT 2615, Australia|-35.209957|149.050227|GEOMETRIC_CENTER|1
Strangways St, Curtin ACT|Strangways Street, Curtin ACT 2605, Australia|-35.325848|149.081424|GEOMETRIC_CENTER|1
Strathnairn Pl, Fraser ACT|Strathnairn Place, Fraser ACT 2615, Australia|-35.190080|149.054673|GEOMETRIC_CENTER|1
Strayleaf Cres, Gungahlin ACT|Strayleaf Crescent, Gungahlin ACT 2912, Australia|-35.177210|149.137924|GEOMETRIC_CENTER|1
Street Pl, Watson ACT|Street Place, Watson ACT 2602, Australia|-35.238539|149.148957|GEOMETRIC_CENTER|1
Streeter Pl, Richardson ACT|Streeter Place, Richardson ACT 2905, Australia|-35.425208|149.111699|GEOMETRIC_CENTER|1
Streeton Dr, Chapman ACT|Streeton Drive, Weston Creek ACT 2611, Australia|-35.355471|149.045738|GEOMETRIC_CENTER|1
Streeton Dr, Holder ACT|Streeton Drive, Weston Creek ACT 2611, Australia|-35.334828|149.052753|GEOMETRIC_CENTER|1
Streeton Dr, Rivett ACT|Streeton Drive, Weston Creek ACT 2611, Australia|-35.347528|149.044943|GEOMETRIC_CENTER|1
Streeton Dr, Stirling ACT|Streeton Drive, Weston Creek ACT 2611, Australia|-35.346075|149.046272|GEOMETRIC_CENTER|1
Streeton Dr, Weston ACT|Streeton Drive, Weston Creek ACT 2611, Australia|-35.334324|149.053114|GEOMETRIC_CENTER|1
Strehlow Pl, Flynn ACT|Strehlow Place, Flynn ACT 2615, Australia|-35.200198|149.044941|GEOMETRIC_CENTER|1
Stretton Cres, Latham ACT|Stretton Crescent, Latham ACT 2615, Australia|-35.218627|149.039088|GEOMETRIC_CENTER|1
Strickland Cres, Deakin ACT|Strickland Crescent, Deakin ACT 2600, Australia|-35.318682|149.100073|GEOMETRIC_CENTER|1
Stride Lane, Gungahlin ACT|Stride Lane, Gungahlin ACT 2912, Australia|-35.178863|149.135888|GEOMETRIC_CENTER|1
Stringybark Dr, Jerrabomberra ACT|Stringybark Drive, Jerrabomberra NSW 2619, Australia|-35.384922|149.211154|GEOMETRIC_CENTER|1
Strom St, Wright ACT|Strom Street, Wright ACT 2611, Australia|-35.325784|149.041373|GEOMETRIC_CENTER|1
Stromlo Cres, Palmerston ACT|Stromlo Crescent, Palmerston ACT 2913, Australia|-35.190361|149.121998|GEOMETRIC_CENTER|1
Stromlo Pl, Jerrabomberra ACT|Stromlo Place, Jerrabomberra NSW 2619, Australia|-35.391626|149.198514|GEOMETRIC_CENTER|1
Strong Pl, Belconnen ACT|Strong Place, Belconnen ACT 2617, Australia|-35.246494|149.072575|GEOMETRIC_CENTER|1
Stroud Pl, Florey ACT|Stroud Place, Florey ACT 2615, Australia|-35.232734|149.057075|GEOMETRIC_CENTER|1
Strutt Pl, Gordon ACT|Strutt Place, Gordon ACT 2906, Australia|-35.465742|149.081895|GEOMETRIC_CENTER|1
Strzelecki Cres, Narrabundah ACT|Strzelecki Crescent, Narrabundah ACT 2604, Australia|-35.330562|149.143505|GEOMETRIC_CENTER|1
Strzelecki Pl, Narrabundah ACT|Strzelecki Place, Narrabundah ACT 2604, Australia|-35.328604|149.145825|GEOMETRIC_CENTER|1
Stuart St, Griffith ACT|Stuart Street, Griffith ACT 2603, Australia|-35.325213|149.139052|GEOMETRIC_CENTER|1
Stuart St, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Stuart St, Narrabundah ACT|Stuart Street, Narrabundah ACT 2604, Australia|-35.330508|149.143597|GEOMETRIC_CENTER|1
Stubbs Cres, Theodore ACT|Stubbs Crescent, Theodore ACT 2905, Australia|-35.441107|149.124941|GEOMETRIC_CENTER|1
Stuckey Pl, Charnwood ACT|Stuckey Place, Charnwood ACT 2615, Australia|-35.194543|149.036221|GEOMETRIC_CENTER|1
Studley St, Kambah ACT|Studley Street, Kambah ACT 2902, Australia|-35.375136|149.044471|GEOMETRIC_CENTER|1
Stumm Pl, Latham ACT|Stumm Place, Latham ACT 2615, Australia|-35.217498|149.032810|GEOMETRIC_CENTER|1
Stump Jump Cres, Dunlop ACT|Stump Jump Crescent, Dunlop ACT 2615, Australia|-35.191038|149.030951|GEOMETRIC_CENTER|1
Sturdee Cres, Monash ACT|Sturdee Crescent, Monash ACT 2904, Australia|-35.410581|149.098116|GEOMETRIC_CENTER|1
Sturgeon St, Conder ACT|Sturgeon Street, Conder ACT 2906, Australia|-35.463397|149.094698|GEOMETRIC_CENTER|1
Sturgess Pl, Weston ACT|Sturgess Place, Weston Creek ACT 2611, Australia|-35.344730|149.061145|GEOMETRIC_CENTER|1
Sturrock Pl, Gordon ACT|Sturrock Place, Gordon ACT 2906, Australia|-35.463404|149.078385|GEOMETRIC_CENTER|1
Sturt Ave, Griffith ACT|Sturt Avenue, Griffith ACT 2603, Australia|-35.324485|149.149108|GEOMETRIC_CENTER|1
Sturt Ave, Narrabundah ACT|Sturt Avenue, Narrabundah ACT 2604, Australia|-35.330487|149.148022|GEOMETRIC_CENTER|1
Stutchbury St, Page ACT|Stutchbury Street, Page ACT 2614, Australia|-35.239927|149.042765|GEOMETRIC_CENTER|1
Stutt St, Wanniassa ACT|Stutt Street, Wanniassa ACT 2903, Australia|-35.398755|149.080465|GEOMETRIC_CENTER|1
Styles Pl, Wanniassa ACT|Styles Place, Wanniassa ACT 2903, Australia|-35.398743|149.091612|GEOMETRIC_CENTER|1
Styx Cl, Amaroo ACT|Styx Close, Amaroo ACT 2914, Australia|-35.173791|149.128234|GEOMETRIC_CENTER|1
Sudradjat St, Casey ACT|Sudradjat Street, Casey ACT 2913, Australia|-35.173399|149.090591|GEOMETRIC_CENTER|1
Sue Geh Cct, Nicholls ACT|Sue Geh Circuit, Nicholls ACT 2913, Australia|-35.189014|149.092494|GEOMETRIC_CENTER|1
Sue Watt Pl, Coree ACT|Sue Watt Place, Coree ACT 2611, Australia|-35.295583|148.929452|GEOMETRIC_CENTER|1
Sugarloaf Cct, Palmerston ACT|Sugarloaf Circle, Palmerston ACT 2913, Australia|-35.191845|149.121792|GEOMETRIC_CENTER|1
Sugarloaf Cir, Palmerston ACT|Sugarloaf Circle, Palmerston ACT 2913, Australia|-35.191845|149.121792|GEOMETRIC_CENTER|1
Sullivan Cres, Wanniassa ACT|Sullivan Crescent, Wanniassa ACT 2903, Australia|-35.394656|149.101079|GEOMETRIC_CENTER|1
Sullivans Creek Rd, Acton ACT|The Australian National University, Sullivans Creek Road, Acton ACT 2601, Australia|-35.278329|149.118307|GEOMETRIC_CENTER|1
Sully Pl, Chapman ACT|Sully Place, Weston Creek ACT 2611, Australia|-35.354197|149.040967|GEOMETRIC_CENTER|1
Sulman Pl, Phillip ACT|Sulman Place, Phillip ACT 2606, Australia|-35.352653|149.096227|GEOMETRIC_CENTER|1
Sulwood Dr, Farrer ACT|Sulwood Drive, Canberra ACT, Australia|-35.383981|149.083636|GEOMETRIC_CENTER|1
Sulwood Dr, Kambah ACT|Sulwood Drive, Kambah ACT 2902, Australia|-35.378449|149.071892|GEOMETRIC_CENTER|1
Sulwood Dr, Wanniassa ACT|Sulwood Drive, Wanniassa ACT 2903, Australia|-35.389074|149.100872|GEOMETRIC_CENTER|1
Summerhill Rd, Bywong ACT|Summerhill Road, Bywong NSW 2621, Australia|-35.184470|149.361784|GEOMETRIC_CENTER|1
Summerland Cct, Kambah ACT|Summerland Circuit, Kambah ACT 2902, Australia|-35.384709|149.069768|GEOMETRIC_CENTER|1
Summers Pl, Florey ACT|Summers Place, Florey ACT 2615, Australia|-35.225922|149.043419|GEOMETRIC_CENTER|1
Summerville Cres, Florey ACT|Summerville Crescent, Florey ACT 2615, Australia|-35.230708|149.051880|GEOMETRIC_CENTER|1
Sumner Pl, Wanniassa ACT|Sumner Place, Wanniassa ACT 2903, Australia|-35.398137|149.082389|GEOMETRIC_CENTER|1
Sundew Cres, O'connor ACT|Sundew Crescent, O'Connor ACT 2602, Australia|-35.258673|149.120516|GEOMETRIC_CENTER|1
Sunnybar Pde, Karabar ACT|Sunnybar Parade, Karabar NSW 2620, Australia|-35.363997|149.232884|GEOMETRIC_CENTER|1
Sunshine Loop, Dunlop ACT|Sunshine Loop, Dunlop ACT 2615, Australia|-35.197639|149.026664|GEOMETRIC_CENTER|1
Supply Pl, Red Hill ACT|Supply Place, Red Hill ACT 2603, Australia|-35.337498|149.126919|GEOMETRIC_CENTER|1
Supply Rd, Bruce ACT|Supply Road, Bruce ACT 2617, Australia|-35.252368|149.089373|GEOMETRIC_CENTER|1
Suraci Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Surprize Pl, Phillip ACT|Surprize Place, Phillip ACT 2606, Australia|-35.347261|149.090842|GEOMETRIC_CENTER|1
Surveyor Pl, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Surveyor St, Letchworth ACT|None|0.000000|0.000000|ERROR|0
Surveyor St, Queanbeyan ACT|Surveyor Street, Queanbeyan NSW 2620, Australia|-35.352638|149.224813|GEOMETRIC_CENTER|1
Sustainability St, Belconnen ACT|Sustainability Street, North West Rural Canberra ACT, Australia|-35.207953|148.981911|GEOMETRIC_CENTER|1
Sutcliffe St, Nicholls ACT|Sutcliffe Street, Nicholls ACT 2913, Australia|-35.190590|149.092306|GEOMETRIC_CENTER|1
Sutton Pl, Farrer ACT|Sutton Place, Farrer ACT 2607, Australia|-35.372626|149.099132|GEOMETRIC_CENTER|1
Sutton Rd, Kowen Pine Forest ACT|Sutton Road, Kowen Pine Forest ACT 2620, Australia|-35.315037|149.244239|GEOMETRIC_CENTER|1
Sutton Rd, Majura ACT|Majura Road, Canberra ACT 2609, Australia|-35.241327|149.194636|GEOMETRIC_CENTER|4
Sutton Rd, Sutton ACT|Sutton Road, 2620, Australia|-35.233153|149.266145|GEOMETRIC_CENTER|1
Sutton Rd, Wamboin ACT|Sutton Road, Australia|-35.236495|149.264349|GEOMETRIC_CENTER|1
Suttor St, Ainslie ACT|Suttor Street, Ainslie ACT 2602, Australia|-35.260418|149.144152|GEOMETRIC_CENTER|1
Swain St, Gungahlin ACT|Swain Street, Gungahlin ACT 2912, Australia|-35.181482|149.136677|GEOMETRIC_CENTER|1
Swainsona St, O'connor ACT|Swainsona Street, O'Connor ACT 2602, Australia|-35.250695|149.121338|GEOMETRIC_CENTER|1
Swallow St, Dunlop ACT|Swallow Street, Dunlop ACT 2615, Australia|-35.196745|149.028025|GEOMETRIC_CENTER|1
Swan Dr, Googong ACT|Swan Drive, Googong NSW 2620, Australia|-35.429138|149.197797|GEOMETRIC_CENTER|1
Swan Pl, Karabar ACT|Swan Place, Karabar NSW 2620, Australia|-35.374555|149.241284|GEOMETRIC_CENTER|1
Swan Pl, Lyons ACT|Swan Place, Lyons ACT 2606, Australia|-35.347204|149.081363|GEOMETRIC_CENTER|1
Swanson Ct, Belconnen ACT|Swanson Court, Belconnen ACT 2617, Australia|-35.239181|149.069040|GEOMETRIC_CENTER|1
Swanton St, Chisholm ACT|Swanton Street, Chisholm ACT 2905, Australia|-35.422851|149.113151|GEOMETRIC_CENTER|1
Sweet Pl, Chisholm ACT|Sweet Place, Chisholm ACT 2905, Australia|-35.416166|149.124283|GEOMETRIC_CENTER|1
Sweetgum Pl, Jerrabomberra ACT|Sweetgum Place, Jerrabomberra NSW 2619, Australia|-35.383884|149.214387|GEOMETRIC_CENTER|1
Swift Pl, Macgregor ACT|Swift Place, Macgregor ACT 2615, Australia|-35.211164|149.014778|GEOMETRIC_CENTER|1
Swinden St, Downer ACT|Swinden Street, Downer ACT 2602, Australia|-35.244650|149.139097|GEOMETRIC_CENTER|1
Swinney St, Casey ACT|Swinney Street, Casey ACT 2913, Australia|-35.162290|149.097657|GEOMETRIC_CENTER|1
Sycamore St, Jerrabomberra ACT|Sycamore Street, Jerrabomberra NSW 2619, Australia|-35.393902|149.199690|GEOMETRIC_CENTER|1
Syddall St, Bonner ACT|Syddall Street, Bonner ACT 2914, Australia|-35.156163|149.149205|GEOMETRIC_CENTER|1
Sydney Ave, Barton ACT|Sydney Avenue, Barton ACT 2600, Australia|-35.311856|149.130930|GEOMETRIC_CENTER|1
Sydney Ave, Forrest ACT|Sydney Avenue, Forrest ACT 2603, Australia|-35.312330|149.131013|GEOMETRIC_CENTER|1
Sykes Pl, Forde ACT|Forde ACT 2914, Australia|-35.169869|149.142383|APPROXIMATE|1
Sylvia Curley Rd, Bruce ACT|Sylvia Curley Road, Bruce ACT 2617, Australia|-35.252068|149.088188|GEOMETRIC_CENTER|1
Syme Cres, O'connor ACT|Syme Crescent, O'Connor ACT 2602, Australia|-35.266869|149.115288|GEOMETRIC_CENTER|1
Symers St, Kambah ACT|Symers Street, Kambah ACT 2902, Australia|-35.386153|149.084207|GEOMETRIC_CENTER|1
Symonds St, Queanbeyan ACT|Symonds Street, Queanbeyan NSW 2620, Australia|-35.358172|149.234200|GEOMETRIC_CENTER|1
Symons St, Pearce ACT|Symons Street, Pearce ACT 2607, Australia|-35.362288|149.081414|GEOMETRIC_CENTER|1
Syron Pl, Ngunnawal ACT|Syron Place, Ngunnawal ACT 2913, Australia|-35.182072|149.118292|GEOMETRIC_CENTER|1
Tabbara Cres, Crace ACT|Crace ACT 2911, Australia|-35.202717|149.107675|APPROXIMATE|1
Taber Pl, Isaacs ACT|Taber Place, Isaacs ACT 2607, Australia|-35.375300|149.117818|GEOMETRIC_CENTER|1
Tadgell Pl, Florey ACT|Tadgell Place, Florey ACT 2615, Australia|-35.231124|149.055955|GEOMETRIC_CENTER|1
Taggerty St, Ngunnawal ACT|Taggerty Street, Ngunnawal ACT 2913, Australia|-35.177950|149.115130|GEOMETRIC_CENTER|1
Tahrone Pl, Isabella Plains ACT|Tahrone Place, Isabella Plains ACT 2905, Australia|-35.430158|149.092729|GEOMETRIC_CENTER|1
Tait Pl, Chapman ACT|Tait Place, Weston Creek ACT 2611, Australia|-35.355533|149.040198|GEOMETRIC_CENTER|1
Talbot St, Forrest ACT|Talbot Street, Forrest ACT 2603, Australia|-35.314350|149.122211|GEOMETRIC_CENTER|1
Tallagandra Rd, Sutton ACT|East Tallagandra Lane, Sutton NSW 2620, Australia|-35.141912|149.210160|GEOMETRIC_CENTER|2
Tallara Pkwy, Narrabundah ACT|Tallara Parkway, Narrabundah ACT 2604, Australia|-35.335567|149.152790|GEOMETRIC_CENTER|1
Tallon Pl, Gordon ACT|Tallon Place, Gordon ACT 2906, Australia|-35.465185|149.088242|GEOMETRIC_CENTER|1
Tamar St, Red Hill ACT|Tamar Street, Red Hill ACT 2603, Australia|-35.345383|149.125699|GEOMETRIC_CENTER|1
Tamarind Pl, Jerrabomberra ACT|Tamarind Place, Jerrabomberra NSW 2619, Australia|-35.398522|149.195628|GEOMETRIC_CENTER|1
Tambo St, Kaleen ACT|Tambo Street, Kaleen ACT 2617, Australia|-35.216826|149.109776|GEOMETRIC_CENTER|1
Tamborine Cl, Palmerston ACT|Tamborine Close, Palmerston ACT 2913, Australia|-35.189405|149.118409|GEOMETRIC_CENTER|1
Tambreet St, Majura ACT|Tambreet Street, Majura ACT 2609, Australia|-35.244203|149.193482|GEOMETRIC_CENTER|1
Tana Pl, Ngunnawal ACT|Tana Place, Ngunnawal ACT 2913, Australia|-35.168690|149.101750|GEOMETRIC_CENTER|1
Tanami St, Harrison ACT|Tanami Street, Harrison ACT 2914, Australia|-35.198806|149.159650|GEOMETRIC_CENTER|1
Tanda Pl, Giralang ACT|Tanda Place, Giralang ACT 2617, Australia|-35.209321|149.102470|GEOMETRIC_CENTER|1
Tanderra Cres, Ngunnawal ACT|Tanderra Crescent, Ngunnawal ACT 2913, Australia|-35.180409|149.123493|GEOMETRIC_CENTER|1
Tandy Cl, Bruce ACT|Tandy Close, Bruce ACT 2617, Australia|-35.239862|149.096098|GEOMETRIC_CENTER|1
Tangari St, Ngunnawal ACT|Tangari Street, Ngunnawal ACT 2913, Australia|-35.176923|149.121047|GEOMETRIC_CENTER|1
Tange Pl, Nicholls ACT|Tange Place, Nicholls ACT 2913, Australia|-35.182586|149.096181|GEOMETRIC_CENTER|1
Tank St, Phillip ACT|Tank Street, Phillip ACT 2606, Australia|-35.347203|149.093507|GEOMETRIC_CENTER|1
Tankee Pl, Queanbeyan ACT|Tankee Place, Queanbeyan East NSW 2620, Australia|-35.354912|149.250133|GEOMETRIC_CENTER|1
Tannabar Pl, Isabella Plains ACT|Tannabar Place, Isabella Plains ACT 2905, Australia|-35.426990|149.093777|GEOMETRIC_CENTER|1
Tanner Pl, Kambah ACT|Tanner Place, Kambah ACT 2902, Australia|-35.389747|149.072583|GEOMETRIC_CENTER|1
Tantalum St, Beard ACT|Tantalum Street, Harman ACT 2620, Australia|-35.342116|149.211360|GEOMETRIC_CENTER|1
Tantangara St, Duffy ACT|Tantangara Street, Weston Creek ACT 2611, Australia|-35.337493|149.033765|GEOMETRIC_CENTER|1
Tanumbirini St, Hawker ACT|Tanumbirini Street, Hawker ACT 2614, Australia|-35.243293|149.030792|GEOMETRIC_CENTER|1
Taplin Pl, Isaacs ACT|Taplin Place, Isaacs ACT 2607, Australia|-35.361976|149.111153|GEOMETRIC_CENTER|1
Taplow St, Crace ACT|Taplow Street, Crace ACT 2911, Australia|-35.200786|149.104408|GEOMETRIC_CENTER|1
Tarago Pl, Duffy ACT|Tarago Place, Weston Creek ACT 2611, Australia|-35.331847|149.034708|GEOMETRIC_CENTER|1
